234	-	0.599145,0.541687,0.533721,0.482767,0.55525,0.580326,0.580276,0.61087,0.531436,0.573289	1669542822605600
235	-	0.294828,0.289904,0.288312,0.307742,0.30402,0.309936,0.312959,0.299612,0.315117,0.315117	1669542822616169
236	-	0.576658,0.576658,0.576658,0.627647,0.471943,0.514865,0.608459,0.632927,0.576658,0.608791	1669542822626737
237	-	0.365793,0.342189,0.365793	1669542822630353
238	-	0.533914,0.603341,0.563668,0.533957,0.525772,0.578702,0.590841,0.589755,0.588889,0.576742	1669542822640930
239	-	0.483689,0.455301,0.484795,0.339777,0.344251,0.52913,0.49254,0.490193,0.488275,0.477262	1669542822651492
240	-	0.626989,0.518878,0.49346,0.497746,0.526401,0.496926,0.528009,0.497712,0.521573,0.540594	1669542822662048
241	-	0.625644,0.653145,0.6471,0.598873,0.625587,0.527999,0.633527,0.557992,0.614293,0.596623	1669542822672613
242	-	0.656622,0.695932,0.700569,0.682697,0.695886,0.695868,0.700863,0.683082,0.58551,0.584864	1669542822683242
243	-	0.486578,0.474876,0.508289,0.607689,0.507991,0.525424,0.509212,0.607689,0.525424,0.499353	1669542822693860
244	-	0.60447,0.575377,0.59944,0.605664,0.602127,0.580763,0.583473,0.577962,0.587386,0.591551	1669542822704485
245	-	0.386154,0.39943,0.427508,0.373081,0.444748,0.462858,0.366882,0.366523,0.376022,0.399675	1669542822715107
246	-	0.452169,0.493238,0.530695,0.407249,0.42588,0.488772,0.530007,0.483174,0.54499,0.416647	1669542822725732
247	-	0.461024,0.386473,0.321137,0.308408,0.376679,0.341753,0.314434,0.350266,0.320877,0.310421	1669542822736342
248	-	0.477236,0.453523,0.482785,0.430947,0.521586,0.526331,0.395649,0.462355,0.510428,0.414631	1669542822746960
249	-	0.61627,0.619837,0.617948,0.642631,0.652197,0.631902,0.622598,0.631374,0.646961,0.637846	1669542822757574
250	-	0.385921,0.382797,0.366046,0.388257,0.397572,0.396357,0.361994,0.364787,0.369718,0.468653	1669542822768200
251	-	0.567573,0.546407,0.565489,0.597513,0.555568,0.600311,0.488266,0.574737,0.597365,0.531081	1669542822778844
252	-	0.60931,0.635849,0.647905,0.606826,0.626083,0.644513,0.62441,0.602162,0.604879,0.606924	1669542822789488
253	-	0.47738,0.524194,0.481942,0.538747,0.544691,0.518516,0.438378,0.432528,0.558502,0.580951	1669542822800129
254	-	0.535546,0.53069,0.530561,0.541531,0.503566,0.456733,0.52791,0.488158,0.504611,0.450658	1669542822810774
255	-	0.663213,0.61184,0.578285,0.652319,0.647578,0.585884,0.53824,0.504341,0.502946,0.499121	1669542822821398
256	-	0.556852,0.42191,0.421322,0.439019,0.460093,0.404335,0.459659,0.426795,0.399615,0.340356	1669542822832017
257	-	0.601408,0.419142,0.63998,0.399233,0.490324,0.63998,0.418094,0.513813,0.345686,0.460622	1669542822842667
258	-	0.474365,0.417077,0.404901,0.480831,0.346242,0.324685,0.421223,0.322607,0.369763,0.355506	1669542822853293
259	-	0.547512,0.503685,0.50573,0.50573,0.450916,0.461392,0.43817,0.462882,0.511515,0.518325	1669542822863920
260	-	0.644671,0.624569,0.645673,0.624294,0.637022,0.596059,0.542179,0.629449,0.626949,0.581267	1669542822874549
261	-	0.569626,0.547392,0.555239,0.528295,0.582736,0.565999,0.518211,0.524337,0.538476,0.556792	1669542822885172
262	-	0.553837,0.55357,0.53554,0.457188,0.436929,0.448949,0.486343,0.549804,0.538918,0.562136	1669542822895790
263	-	0.648308,0.525344,0.574531,0.625609,0.595974,0.593389,0.561641,0.509907,0.585671,0.572559	1669542822906411
264	-	0.633068,0.644887,0.621517,0.516064,0.518097,0.56966	1669542822913368
265	-	0.541307,0.541307,0.453064,0.463514,0.489249,0.532298,0.532298,0.552161,0.553858,0.561847	1669542822923990
266	-	0.507959,0.437864,0.426266,0.506297,0.430501,0.477883,0.468156,0.523905,0.518057,0.494255	1669542822934606
267	-	0.531793,0.55649,0.593142,0.574709,0.591851,0.54081,0.59801,0.590694,0.593065,0.489183	1669542822945154
268	-	0.42475,0.414322,0.525493,0.504107,0.525493,0.480857,0.49021	1669542822953505
269	-	0.602799,0.602799,0.602799,0.44751,0.382065,0.410027,0.382065,0.460172,0.381976,0.40903	1669542822964051
270	-	0.594422,0.606113,0.624344,0.621634,0.61992,0.616303,0.582041,0.432217,0.452431,0.540306	1669542822974635
271	-	0.645723,0.58535,0.641064,0.619211,0.653326,0.63536,0.568397,0.63536,0.583251,0.61674	1669542822985182
272	-	0.450134,0.453214,0.364006,0.427122,0.435883,0.569047,0.438106,0.588979,0.588979,0.491193	1669542822995750
273	-	0.637082,0.632074,0.643607,0.601786,0.615906,0.610353,0.620734,0.5487,0.628902,0.590812	1669542823006305
274	-	0.655351,0.649613,0.647882,0.646462,0.62471,0.653383,0.645812,0.577941,0.647796,0.650325	1669542823016854
275	-	0.382565,0.476101,0.408497,0.521075,0.524601,0.491077,0.623715,0.623715,0.623715,0.623715	1669542823027407
276	-	0.48986,0.621607,0.379878,0.454933,0.412524,0.41353,0.638927,0.618213,0.484919,0.475916	1669542823037968
277	-	0.448815,0.417834,0.417581,0.433137,0.417091,0.426885,0.41672,0.391989,0.403958,0.436642	1669542823048513
278	-	0.61638,0.581037,0.643109,0.61217,0.596206,0.594683,0.605932,0.627563,0.578993,0.61217	1669542823059068
279	-	0.625968,0.536069,0.678181,0.651336,0.6367,0.663731,0.678181,0.651271,0.648047,0.636256	1669542823069614
280	-	0.575733,0.648088,0.666955,0.551751,0.527463,0.547977,0.666955,0.591581,0.588605,0.652389	1669542823080162
281	-	0.369642,0.375042,0.375077,0.373606,0.378439,0.376198,0.3936,0.388386,0.365754,0.375194	1669542823090710
282	-	0.603786,0.596257,0.336726,0.603786,0.593007,0.591615,0.603786,0.609022,0.578269,0.592435	1669542823101259
283	-	0.622874,0.546258,0.636598,0.543785,0.547038,0.541568,0.546934,0.556423,0.571892,0.520342	1669542823111805
284	-	0.495967,0.341186,0.529265,0.467693,0.474474,0.34146,0.437677,0.507408,0.312024,0.401123	1669542823122356
285	-	0.438006,0.449833,0.615031,0.608159,0.448107,0.430216,0.482352,0.36261,0.485689,0.437078	1669542823132909
286	-	0.50551,0.494035,0.513512,0.471192,0.544735,0.50551,0.504424,0.506037,0.435068,0.52697	1669542823143458
287	-	0.599204,0.595324,0.532587,0.549387,0.568768,0.518195,0.408818,0.483209,0.528128,0.536684	1669542823154018
288	-	0.352648,0.515408,0.500019,0.469608,0.545344,0.460613,0.442727,0.540737,0.542047,0.458068	1669542823164566
289	-	0.614405,0.614405,0.512027,0.442134,0.521412,0.561736,0.449931,0.554676,0.583879,0.595396	1669542823175119
290	-	0.497966,0.478461,0.535944,0.526964,0.489346,0.474975,0.48162,0.457586,0.553041,0.503664	1669542823185686
291	-	0.602681,0.636099,0.563765,0.557693,0.599183,0.556268,0.605306,0.678983,0.6437,0.635258	1669542823196244
292	-	0.595574,0.595574,0.395696,0.440906,0.417377,0.433445,0.385864,0.439698,0.351594,0.404479	1669542823206796
293	-	0.460972,0.530897,0.488429,0.481313,0.481535,0.481313,0.478907,0.493777,0.475235,0.458491	1669542823217363
294	-	0.506274,0.50525,0.55522,0.524803,0.416599,0.609099,0.612846,0.612468,0.510973,0.501678	1669542823227928
295	-	0.580345,0.398663,0.488211,0.561494,0.573232,0.554592,0.573232,0.551503,0.551503,0.554592	1669542823238480
296	-	0.298064,0.301231,0.303213,0.331485,0.300059,0.293571,0.339919,0.335903,0.331768,0.320395	1669542823249037
297	-	0.449057,0.441074,0.440803,0.449057,0.513125,0.44071,0.410526,0.344991,0.400009,0.405328	1669542823259589
298	-	0.539201,0.429208,0.429208,0.429208,0.429208,0.421417,0.387938,0.424791,0.355911,0.373952	1669542823270141
299	-	0.261543,0.372469,0.261543,0.292373,0.258606,0.314127,0.305182,0.279374,0.272305,0.262671	1669542823280685
300	-	0.540813,0.499507,0.576544,0.539931,0.573138,0.488842,0.552304,0.646537,0.623087,0.597906	1669542823291235
301	-	0.657575,0.667923,0.619423,0.583679,0.605172,0.625449,0.63499,0.617389,0.652919,0.647233	1669542823301778
302	-	0.624881,0.53074,0.608215,0.624192,0.369786,0.311108,0.307018,0.482675,0.356527,0.378189	1669542823312333
303	-	0.423501,0.412833,0.425007,0.459708,0.361067,0.345465,0.300053,0.327294,0.563903,0.570338	1669542823322880
304	-	0.55966,0.638369,0.599042,0.572175,0.595151,0.571695,0.482339,0.595151,0.571695,0.586863	1669542823333434
305	-	0.572291,0.572291,0.538526,0.561223,0.525353,0.523643,0.58306,0.524264,0.563804,0.559745	1669542823343977
306	-	0.347199,0.352876,0.347494,0.439751,0.294707,0.429966,0.339883,0.350914,0.35491,0.414913	1669542823354548
307	-	0.527593,0.455294,0.441317,0.413259,0.504498,0.4572,0.475113,0.445491,0.46104,0.466085	1669542823365131
308	-	0.373716,0.422477,0.423268,0.423268,0.34407,0.365532,0.355568,0.428246,0.364693,0.331535	1669542823375765
309	-	0.510624,0.612756,0.612756,0.526925,0.537005,0.52576,0.523773,0.523145,0.505692,0.506109	1669542823386321
310	-	0.50204,0.444638,0.514063,0.49859,0.454595,0.480557,0.474424,0.472511,0.446254,0.425649	1669542823396869
311	-	0.466355,0.467271,0.465242,0.492942,0.482788,0.435402,0.475155,0.454693,0.490802,0.516653	1669542823407417
312	-	0.373296,0.386541,0.386819,0.388342,0.389766,0.373547,0.382017,0.374714,0.378264,0.385669	1669542823417976
313	-	0.527332,0.506583,0.531972,0.527644,0.447173,0.443674,0.505183,0.511731,0.484871,0.496198	1669542823428535
314	-	0.273778,0.310977,0.300198,0.383205,0.383205,0.385828,0.393114,0.405041,0.377965,0.356814	1669542823439092
315	-	0.587681,0.465146,0.424031,0.546138,0.465839,0.494189,0.587681,0.587681,0.460998,0.532928	1669542823449639
316	-	0.44126,0.444551,0.598972,0.443755,0.577931,0.598972,0.488371,0.455515	1669542823458320
317	-	0.61305,0.546579,0.587089,0.565353,0.560783,0.578537,0.573057,0.561805,0.552833,0.604049	1669542823468869
318	-	0.435587,0.415284,0.527757,0.423988,0.527757,0.468417,0.459111,0.474338,0.46857,0.487595	1669542823479433
319	-	0.463481,0.55725,0.465746,0.448303,0.539971,0.495277,0.517441,0.597106,0.597106,0.549954	1669542823489989
320	-	0.487408,0.448806,0.500367,0.493842,0.439204,0.270239,0.280866,0.274415,0.277838,0.276707	1669542823500542
321	-	0.448564,0.495109,0.429517,0.447788,0.463484,0.466028,0.466028,0.48933,0.441259,0.448727	1669542823511111
322	-	0.60252,0.577463,0.532808,0.542275,0.580183,0.55235,0.663629,0.636372,0.645365,0.645365	1669542823521669
323	-	0.534629,0.55569,0.490747,0.553999,0.459424,0.484326,0.584736,0.452375,0.557811,0.592357	1669542823532214
324	-	0.547339,0.529065,0.337568,0.581481,0.599233,0.577202,0.564223,0.598408,0.560207,0.567698	1669542823542764
325	-	0.677342,0.597875,0.632439,0.564528,0.589192,0.612999,0.539493,0.606006,0.650915,0.529432	1669542823553310
326	-	0.403448,0.431286,0.423097,0.459436,0.417468,0.36811,0.427041,0.42248,0.418048,0.425125	1669542823563863
327	-	0.652246,0.573905,0.664588,0.559656,0.578746,0.568888,0.541018,0.568094,0.59261,0.552858	1669542823574417
328	-	0.48224,0.422776,0.403639,0.437746,0.392969,0.395647,0.378342,0.399589,0.43046,0.395201	1669542823584964
329	-	0.435099,0.564972,0.560017,0.564972,0.530125,0.534058	1669542823591860
330	-	0.403751,0.431952,0.438019,0.447554,0.437551,0.416798,0.412572,0.421088,0.440649,0.38789	1669542823602419
331	-	0.544712,0.609373,0.546198,0.546496,0.546198,0.546496,0.546496,0.546198,0.546496,0.54655	1669542823612967
332	-	0.268547,0.295377,0.298299	1669542823616556
333	-	0.404696,0.509302,0.509302,0.411631,0.414874,0.403276,0.553757,0.662468,0.622395,0.460453	1669542823627105
334	-	0.603134,0.543479,0.421154,0.400049,0.643784,0.607144,0.603134,0.561108	1669542823635800
335	-	0.422447,0.440032,0.422643,0.414306,0.419233,0.42841,0.413137,0.439346,0.419526,0.432	1669542823646355
336	-	0.451274,0.451185,0.451185,0.451251,0.531782,0.460163,0.492152,0.56517,0.487209,0.491821	1669542823656902
337	-	0.465113,0.426032,0.530641,0.536309,0.554632,0.516422,0.574278,0.464304,0.424358,0.53911	1669542823667463
338	-	0.405652,0.567073,0.490914,0.412726,0.425828,0.438731,0.535098,0.535098,0.490463,0.463021	1669542823678031
339	-	0.495424,0.568651,0.537857,0.564348,0.517812,0.575089,0.473612,0.563799,0.520325,0.564348	1669542823688582
340	-	0.571954,0.612664,0.500779,0.607798,0.608127,0.609015,0.608635,0.585342,0.607798,0.608861	1669542823699135
341	-	0.617865,0.617865,0.463181,0.479469,0.319939,0.626081,0.501734,0.521201,0.521201	1669542823708127
342	-	0.387413,0.364635,0.415271,0.374139,0.356894,0.34994,0.381599,0.392355,0.359833,0.342696	1669542823718703
343	-	0.434651,0.505997,0.524251,0.482793,0.451752,0.595451,0.569445,0.548383,0.575794,0.543952	1669542823729256
344	-	0.457646,0.525121,0.457583,0.513484,0.460497,0.615135,0.615135,0.55076,0.586359,0.571011	1669542823739823
345	-	0.47819,0.47819,0.468587,0.456179,0.445665,0.468374,0.467922,0.440587,0.524031,0.473861	1669542823750384
346	-	0.562201,0.5239,0.5247,0.529482,0.441197,0.524752,0.516703,0.529387,0.500542,0.518108	1669542823760939
347	-	0.438717,0.54889,0.39548,0.497384,0.576774,0.52828,0.576774,0.581437,0.545892,0.595667	1669542823771492
348	-	0.369927,0.355691,0.369927,0.318409,0.366949,0.438329,0.339743,0.370173,0.318457,0.300531	1669542823782050
349	-	0.563185,0.544919,0.540752,0.562982,0.570787,0.556223,0.565279,0.524109,0.562766,0.516836	1669542823792600
350	-	0.390053,0.41319,0.458617,0.446556,0.421288,0.420939,0.393339,0.433129,0.411478,0.425269	1669542823803160
351	-	0.528587,0.556532,0.439794,0.547623,0.515389,0.451458,0.425609,0.506625,0.551052,0.557382	1669542823813726
352	-	0.605833,0.584522,0.567373,0.581681,0.59275,0.510932,0.535883,0.535883,0.556627,0.53644	1669542823824390
353	-	0.404247,0.422134,0.425209,0.396732,0.423553,0.409235,0.40482,0.431403,0.437574,0.432932	1669542823834951
354	-	0.398649,0.397253,0.447257,0.379302,0.425736,0.417352,0.474821,0.424425,0.392404,0.417846	1669542823845550
355	-	0.374477,0.33363	1669542823848537
356	-	0.479089,0.545575,0.526564,0.443287,0.527252,0.525496,0.541831,0.462537,0.477117,0.501977	1669542823859208
357	-	0.472697,0.615907,0.654679,0.647426,0.454923,0.58998,0.552299,0.475967,0.628885,0.618463	1669542823869865
358	-	0.350953,0.323136,0.338547,0.358144,0.332724,0.329429,0.344361,0.322983,0.332821,0.322983	1669542823880535
359	-	0.59598,0.562084,0.590131,0.604854,0.56982,0.586729,0.577411,0.604186,0.590297,0.543183	1669542823891198
360	-	0.58868,0.58868,0.476455,0.442045,0.511972,0.554063,0.580019,0.507682,0.48211,0.540776	1669542823901868
361	-	0.531666,0.50448,0.560444,0.579003,0.480891,0.52921,0.538065,0.551109,0.510593,0.568878	1669542823912497
362	-	0.478622,0.502728,0.453218,0.482782,0.484357,0.48368,0.504759,0.486133,0.476316,0.493964	1669542823923116
363	-	0.529999,0.531217,0.520886,0.600087,0.554754,0.593779,0.601485,0.567148,0.54589,0.581781	1669542823933722
364	-	0.458441,0.538506,0.450938,0.583732,0.474216,0.613457,0.47412,0.639356,0.551364,0.475176	1669542823944331
365	-	0.382488,0.359716,0.361247,0.351994,0.348211,0.411636,0.367049,0.356704,0.36043,0.39734	1669542823954943
366	-	0.448108,0.438263,0.443305,0.441035,0.427407,0.459296,0.426793,0.403789,0.350566,0.334381	1669542823965558
367	-	0.367293,0.362858,0.362404,0.37752,0.356086,0.369142,0.35522,0.35522,0.369142,0.356086	1669542823976164
368	-	0.343243,0.31927,0.336798,0.316302,0.316302,0.316734,0.314947,0.320206,0.29867,0.29867	1669542823986776
369	-	0.553028,0.498628,0.531103,0.540325,0.476051,0.501682,0.40189,0.468763,0.529031,0.465584	1669542823997375
370	-	0.320617,0.318979,0.304207,0.315864	1669542824002556
371	-	0.572075,0.535211,0.578321,0.554517,0.580599,0.578929,0.549182,0.556251,0.561198,0.530926	1669542824013158
372	-	0.474194,0.485818,0.587219,0.49706,0.456638,0.543829,0.632679,0.589026,0.591918,0.52057	1669542824023776
373	-	0.499701,0.47999,0.478689,0.482289,0.483802,0.482558,0.462804,0.505107,0.476778,0.486053	1669542824034392
374	-	0.600784,0.48319,0.520072,0.505439,0.60047,0.536079,0.529763,0.515351,0.490055,0.493672	1669542824045014
375	-	0.579893,0.649391,0.649391,0.5237,0.497335,0.612257,0.649391,0.621589,0.612257,0.60998	1669542824055634
376	-	0.574694,0.540918,0.520429,0.436977,0.478293,0.549899,0.536301,0.551606,0.550473,0.439276	1669542824066266
377	-	0.374687,0.395359,0.326203,0.399285,0.355666,0.360617,0.386645,0.354147,0.364462,0.328334	1669542824076903
378	-	0.600423,0.602863,0.501943,0.580503,0.575184,0.575773,0.595915,0.600268,0.578615,0.595729	1669542824087527
379	-	0.522436,0.386501,0.525673,0.525673,0.502596,0.473286,0.514309,0.41838,0.44449,0.499334	1669542824098144
380	-	0.382765,0.460656,0.382765,0.380348,0.442477,0.386325,0.386325,0.424166,0.539511,0.539511	1669542824108768
381	-	0.643863,0.61119,0.554518,0.47238,0.669857,0.603342,0.65419,0.636773,0.403737,0.395194	1669542824119388
382	-	0.421437,0.431604,0.440935,0.440282,0.428147,0.408424,0.396598,0.413232,0.401852,0.421987	1669542824130016
383	-	0.290008	1669542824132024
384	-	0.548655,0.61631,0.478063,0.477029,0.452046,0.451873,0.361679,0.574929,0.5736,0.652338	1669542824142669
385	-	0.349533,0.362473,0.349533,0.374275,0.373327,0.367269,0.373398,0.362588,0.416775,0.355144	1669542824153299
386	-	0.565124,0.597898,0.587618,0.606012,0.572793,0.626463,0.575706,0.600414,0.614058,0.588144	1669542824163933
387	-	0.557602,0.582557,0.530126,0.44088,0.414309,0.447023,0.601355,0.578504,0.573909,0.55003	1669542824174554
388	-	0.352422,0.482371,0.475635,0.509858,0.511453,0.488788,0.516691,0.521733,0.484638,0.489343	1669542824185183
389	-	0.470159,0.469657,0.521291,0.545545,0.362084,0.57372,0.479974,0.532866,0.552792,0.558572	1669542824195808
390	-	0.6008,0.604904,0.618228,0.573237,0.578179,0.586152,0.577865,0.57761,0.596347,0.583131	1669542824206446
391	-	0.554523,0.554946,0.553291,0.553291,0.553291,0.553291,0.553291,0.548973,0.505661,0.472567	1669542824217063
392	-	0.496365,0.422581,0.541014,0.424595,0.455286,0.453969,0.462728,0.524251,0.504149,0.466738	1669542824227697
393	-	0.526567,0.579041,0.534319,0.605097,0.527503,0.555216,0.605097,0.664006,0.536892,0.526044	1669542824238333
394	-	0.323929,0.366426,0.331266,0.319983,0.346178,0.339577,0.347892,0.347869,0.339729,0.376742	1669542824248962
395	-	0.492553,0.475515,0.500948,0.469946,0.536768,0.480585,0.543854,0.46068,0.495897,0.458766	1669542824259585
396	-	0.526835,0.530595,0.545389,0.623865,0.578081,0.596173,0.583577,0.623865,0.596173,0.498926	1669542824270211
397	-	0.622639,0.489257,0.623352,0.595395,0.519124,0.595395,0.531388,0.646502,0.646524,0.576785	1669542824280793
398	-	0.407467,0.514615,0.496489,0.475174,0.510893,0.413904,0.433183,0.399072,0.433183,0.450648	1669542824291353
399	-	0.570852,0.466726,0.42915,0.426942,0.531881,0.413297,0.431524,0.429669,0.417294,0.425496	1669542824301914
400	-	0.585105,0.586219,0.47776,0.566728,0.598477,0.573904,0.57407,0.533094,0.569822,0.569889	1669542824312476
401	-	0.515132,0.469066,0.518046,0.518605,0.462634,0.48863,0.544862,0.5355,0.587781,0.474862	1669542824323030
402	-	0.513533,0.551346,0.557039,0.609758,0.539593,0.505556,0.596663,0.602439,0.505556,0.542393	1669542824333588
403	-	0.448042,0.490414,0.549395,0.495601,0.553618,0.50184,0.47687,0.493859,0.503587,0.489144	1669542824344138
404	-	0.462315,0.454518,0.499039,0.411159,0.48539,0.596508,0.493392,0.549368,0.498568,0.54635	1669542824354687
405	-	0.581864,0.614958,0.611374,0.569389,0.575345,0.574681,0.61129,0.567142,0.570226,0.505624	1669542824365217
406	-	0.61409,0.477142,0.520162,0.529259,0.547849,0.455995,0.442234,0.538131,0.434516,0.61409	1669542824375774
407	-	0.271957,0.314061,0.28376,0.267335,0.301277,0.264233,0.307226,0.316732,0.261654,0.270058	1669542824386307
408	-	0.462891,0.441679,0.433959,0.429982,0.482459,0.465646,0.427512,0.356228,0.459373,0.44986	1669542824396848
409	-	0.646527,0.622068,0.585065,0.615646,0.582173,0.630787,0.587354,0.574585,0.585842,0.591814	1669542824407397
410	-	0.555591,0.665445,0.535787,0.566657,0.527888,0.549318,0.531934,0.558387,0.569143,0.547343	1669542824417942
411	-	0.670349,0.598743,0.606967,0.57445,0.582463,0.635876,0.607325,0.60193,0.619943,0.604887	1669542824428481
412	-	0.604281,0.566775,0.605402,0.496889,0.584656,0.676644,0.612203,0.520033,0.574289,0.558801	1669542824439028
413	-	0.493345,0.565985,0.562585,0.483561,0.409148,0.548872,0.505773,0.526615,0.502082,0.476144	1669542824449576
414	-	0.496704,0.519703,0.52419,0.431141,0.50634,0.508067,0.4926,0.412349,0.427898,0.462878	1669542824460139
415	-	0.481719,0.38034,0.430563,0.450928,0.376567,0.390112,0.462993,0.398713,0.424366,0.437466	1669542824470684
416	-	0.382827,0.341971,0.409281,0.427228,0.418249,0.337721,0.364382,0.377812,0.34103,0.358899	1669542824481228
417	-	0.551339,0.490586,0.462555,0.558334,0.543083,0.515405,0.426765,0.454848,0.42769,0.553942	1669542824491784
418	-	0.549453,0.554827,0.50258,0.554827,0.584887,0.570713,0.533062,0.570713,0.584887,0.554827	1669542824502338
419	-	0.598261,0.616119,0.432791,0.452667,0.526475,0.478181,0.46752,0.437635,0.411808,0.54826	1669542824512875
420	-	0.594059,0.462365,0.423189,0.385427,0.412349,0.466108,0.406104,0.417439,0.432848,0.445369	1669542824523429
421	-	0.55093,0.562499,0.525865,0.590562,0.484478,0.551605,0.505984,0.557883,0.532312,0.488525	1669542824533977
422	-	0.587678,0.621981,0.607008,0.614397,0.634281,0.59433,0.6196,0.548345,0.543005,0.545157	1669542824544522
423	-	0.38453,0.378143,0.335685,0.509765,0.406467,0.30196,0.30761,0.319936,0.569212,0.496667	1669542824555068
424	-	0.609896,0.632027,0.626756,0.626756,0.615173,0.617648,0.616755,0.618187,0.621376,0.620129	1669542824565615
425	-	0.486208,0.556761,0.463372,0.511783,0.477392,0.467682,0.467626,0.48788,0.467682,0.463286	1669542824576155
426	-	0.339792,0.292267,0.363055,0.333392,0.345871,0.3419,0.360415,0.350056,0.375197,0.340359	1669542824586710
427	-	0.379801,0.5137,0.538668,0.387104,0.360557,0.41909,0.556453,0.370982,0.537757,0.382904	1669542824597256
428	-	0.542488,0.541153,0.53777,0.541018,0.539596,0.68472,0.68472,0.565496,0.551058,0.628011	1669542824607812
429	-	0.558165,0.584099,0.52834,0.53906,0.565569,0.560179,0.557117,0.569431,0.557862,0.497396	1669542824618354
430	-	0.588359,0.605383,0.543512,0.562187,0.548017,0.52143,0.475843,0.53319,0.512283,0.535291	1669542824628900
431	-	0.393704,0.370441,0.351541,0.368578,0.380942,0.391491,0.410958,0.402709,0.387842,0.402703	1669542824639444
432	-	0.551332,0.566089,0.570388,0.534738,0.546402,0.545012,0.536136,0.556142,0.510177,0.52423	1669542824649996
433	-	0.338466,0.358269,0.350351,0.357027,0.304428,0.340498,0.342542,0.331664,0.342166,0.34307	1669542824660548
434	-	0.446023,0.347934,0.380765,0.357413,0.372423,0.339047,0.376281,0.438506,0.33926,0.411624	1669542824671093
435	-	0.507443,0.437525,0.431444,0.425735,0.431234,0.423047,0.402566,0.424707,0.2973,0.416929	1669542824681639
436	-	0.499412,0.554643,0.630023,0.516121,0.404374,0.439461,0.655771,0.529305,0.468591	1669542824690623
437	-	0.606423,0.482896,0.529314,0.542739,0.563886,0.446217,0.467124,0.448754,0.470295,0.467059	1669542824701178
438	-	0.60487,0.493172,0.483488,0.488685,0.497222,0.49447,0.464045,0.494113,0.481574,0.492818	1669542824711731
439	-	0.597225,0.579182,0.557927,0.597225,0.563715,0.54316,0.530782,0.519472,0.504382,0.504346	1669542824722290
440	-	0.64316,0.587876,0.544318,0.634192,0.517919,0.543379,0.542628,0.634832,0.493362,0.544318	1669542824732843
441	-	0.395657,0.386266,0.393505,0.401277,0.403991,0.410395,0.405143,0.387805,0.410646,0.358052	1669542824743399
442	-	0.499618,0.504246,0.565663,0.545749,0.53446,0.578111,0.51457,0.542033,0.521204,0.547223	1669542824753958
443	-	0.455726,0.406251,0.360604,0.514567,0.465521,0.42633,0.455726,0.469921,0.479638,0.44563	1669542824764511
444	-	0.30153,0.302831,0.448497,0.334697,0.302577,0.461207,0.413096,0.292259,0.408746,0.466253	1669542824775061
445	-	0.513608,0.49862,0.453862,0.522428,0.536948,0.478415,0.481669,0.469006,0.462781,0.458572	1669542824785606
446	-	0.418232,0.426042,0.551321,0.551321,0.45254,0.518586,0.551321,0.456989,0.45683,0.4271	1669542824796171
447	-	0.429612,0.561671,0.416059,0.429612,0.423809,0.442262,0.479094,0.549278,0.435035,0.418798	1669542824806717
448	-	0.596675,0.618383,0.607637,0.596722,0.62551,0.613599,0.6105,0.612701,0.615699,0.614361	1669542824817273
449	-	0.476445,0.44123,0.451921,0.435171,0.597765,0.459904,0.579207,0.597765,0.458318,0.465126	1669542824827842
450	-	0.502592,0.500213,0.483287,0.455718,0.428264,0.397802,0.430606,0.507067,0.542436,0.503186	1669542824838395
451	-	0.518903,0.525296,0.574959,0.585761,0.584206,0.585761,0.452778,0.541836,0.495329,0.513502	1669542824848945
452	-	0.487494,0.495482,0.487556,0.387918,0.475355,0.507936,0.507936,0.51137,0.502187,0.482158	1669542824859503
453	-	0.374867,0.377722,0.389303,0.372468,0.382716,0.428924,0.355235,0.363036,0.393841,0.400151	1669542824870052
454	-	0.630615,0.623857,0.615435,0.493539,0.637711,0.432158,0.621329,0.425983,0.532654,0.414609	1669542824880602
455	-	0.538306,0.627321,0.540431,0.620133,0.621541,0.625991,0.634513,0.609881,0.615761,0.619854	1669542824891147
456	-	0.396686,0.437851,0.444041,0.42023,0.452679,0.458512,0.401736,0.474907,0.432147,0.422266	1669542824901700
457	-	0.529438,0.461218,0.626124,0.521083,0.589237,0.661014,0.612821,0.585513,0.529916,0.661014	1669542824912240
458	-	0.544296,0.551527,0.481786,0.465028,0.534016,0.340975,0.434737,0.509535,0.583743,0.5458	1669542824922791
459	-	0.573479,0.541497,0.573013,0.548666,0.571496,0.553967,0.58529,0.515027,0.552488,0.504785	1669542824933344
460	-	0.539147,0.542771,0.520715,0.52045,0.558362,0.537014,0.569427,0.534511,0.577765,0.584118	1669542824943891
461	-	0.516739,0.536265,0.507712,0.538262,0.572377,0.534078,0.508483,0.543231,0.572518,0.535836	1669542824954444
462	-	0.387369,0.392579,0.377449,0.426792,0.378516,0.361567,0.362542,0.399681,0.382911,0.379858	1669542824964999
463	-	0.530777,0.530777,0.408531,0.476922,0.558152,0.472095,0.540349,0.431655,0.400407,0.458843	1669542824975556
464	-	0.505878,0.369348,0.358055,0.457012,0.388732,0.496275,0.364812,0.372829,0.390499,0.356779	1669542824986117
465	-	0.505704,0.5395,0.527245,0.34076,0.336444,0.509014,0.47738,0.425645,0.45235,0.4973	1669542824996695
466	-	0.614957,0.631469,0.620601,0.593941,0.630084,0.61318,0.571972,0.630506,0.627898,0.615865	1669542825007323
